EnrolledElectiveBefore,GradeAvgPrevElec,Grade,Major,Class,GradePerm,Course1,Course2,Course3,Course4,Course5,Course6,Course7
1,58.79,52.62,3,4,62.2,57.03,0,0,0,0,0,65.04
0,0,77.07,2,4,91.54,0,0,0,0,0,86.03,0
0,0,70.3,3,1,58.81,0,0,0,0,81.5,0,0
0,0,77.65,2,3,76.92,0,0,0,0,0,0,85.78
1,70.55,78.68,3,2,74.13,0,0,79.13,0,0,0,80.21
1,73.94,47.44,2,3,77.78,0,0,0,0,66.64,60.82,0
1,65.57,65.56,3,1,75.76,67.69,0,0,0,0,0,0
0,0,63.3,1,3,81.22,0,0,0,0,71.46,0,0
1,69.65,71.52,1,3,64.46,0,0,0,76.19,78.97,0,0
1,70.33,50.59,1,3,76,0,0,0,0,0,64.33,68.65
0,0,59.09,2,4,68.23,0,0,0,0,0,0,68.55
0,0,80.02,1,1,78.87,0,0,0,0,91.68,0,0
1,70.63,71.77,2,2,82.45,0,0,68.88,76.78,0,0,0
1,66.34,59.12,2,2,50.04,0,0,0,0,68.16,0,60.47
1,13.25,67.47,3,2,67.74,0,0,0,0,43.78,0,31.72
1,69.67,80.98,1,4,77.85,0,72.72,0,0,0,65.76,0
0,0,51.6,1,3,50.59,0,0,0,0,0,62.56,0
1,69.95,67.89,1,1,51.98,73.17,0,0,0,0,0,0
1,57.69,67.7,1,1,73,0,66.51,0,0,0,0,0
0,0,71.87,2,1,67.72,0,0,0,0,85.25,0,0
0,0,75.04,3,4,88.12,0,0,0,0,0,87.76,0
1,46.7,89.1,2,4,72.08,67.01,0,0,65.85,0,0,0
1,57.79,75.54,1,1,81.54,0,58.75,0,0,0,0,0
1,75.9,64.13,2,3,79.41,0,0,0,0,73.25,68.98,0
1,60.39,82.58,1,3,60.61,0,79.36,0,0,0,0,76.49
1,58.28,61.41,2,2,62.62,0,0,0,0,62.7,56.22,0
0,0,74.36,1,4,64.15,0,0,0,0,0,81.62,0
0,0,85.71,3,1,66.57,0,0,0,0,0,0,90.94
1,59.91,80.77,3,4,83.97,0,0,0,0,0,75.68,77.98
0,0,78.11,3,1,64.38,0,0,0,0,86.95,0,0
1,83.33,47.68,2,3,73.39,0,0,0,0,0,71.3,65.09
0,0,68.99,3,4,88.26,0,0,0,0,0,76.04,0
1,55.71,64.13,2,2,75.57,0,0,0,0,0,65.31,52.57
1,82.45,83.25,2,2,82.09,0,0,0,73.41,0,0,91.26
0,0,78.41,3,2,66,0,0,0,0,84.46,0,0
1,70.78,72.61,3,4,64.75,63.32,0,0,0,0,78.78,0
1,41.76,77.94,2,2,81.94,0,60.22,66.57,0,0,0,0
1,62.11,63.5,2,4,77.35,0,0,0,0,0,59.78,68.41
1,48.84,76.34,1,4,70.28,0,0,52.74,54.83,0,0,0
1,57.61,70.95,3,2,73.21,57.83,0,0,0,0,66.49,0
1,63.6,53.17,1,2,72.13,0,0,0,0,67.88,59.72,0
0,0,73.44,2,3,53.48,0,0,0,0,0,0,85.3
0,0,77.07,3,3,68.3,0,0,0,0,84.66,0,0
1,79.09,81.93,3,1,62.53,0,83.6,0,0,0,0,0
1,34.56,75.27,3,3,84.13,0,0,0,0,0,61.1,49.38
0,0,80.07,3,4,81.45,0,0,0,0,92.43,0,0
0,0,52.68,1,1,63.19,0,0,0,0,0,0,62.75
0,0,66.27,3,4,85.34,0,0,0,0,0,79.41,0
0,0,68.57,3,2,64.13,0,0,0,0,0,0,74.65
1,73.17,66.7,1,3,72.7,0,0,0,0,73.19,0,79.03
1,61.3,69.11,2,4,63.07,0,0,0,0,58.91,58.81,0
0,0,64.23,2,2,74.04,0,0,0,0,0,0,73.37
0,0,77.36,3,4,70.89,0,0,0,0,0,0,90.22
0,0,60.09,2,3,76.42,0,0,0,0,0,67.14,0
0,0,71.25,1,4,80.69,0,0,0,0,80.49,0,0
1,68.75,70.73,3,3,71.51,0,0,0,0,0,68.45,76.31
0,0,71.44,3,4,55.34,0,0,0,0,0,0,81.23
0,0,60.52,2,1,63.78,0,0,0,0,72.16,0,0
0,0,83.99,1,3,53.58,0,0,0,0,92.51,0,0
1,36.65,67.74,1,2,70.81,0,0,0,0,57.57,0,49.26
1,40.05,55.61,1,3,59.55,0,0,0,0,0,40.12,49.49
1,54.67,78.01,1,4,65.36,0,60.58,0,0,0,0,57.99
0,0,69.97,3,4,68.7,0,0,0,0,0,0,80.42
1,82.3,69.03,3,2,69.12,0,0,0,0,66.59,0,67.53
1,53.85,69.04,3,1,87.48,55.51,0,0,0,0,0,0
0,0,73.95,1,3,70.64,0,0,0,0,83.62,0,0
1,82.3,69.47,1,3,70.32,0,0,0,0,0,73.82,66.99
0,0,62.27,1,4,76.97,0,0,0,0,0,75.5,0
1,67.53,55.81,1,3,65.2,0,0,0,0,68.94,60.53,0
1,59.16,73.03,2,3,75.71,0,0,60.06,0,0,69.91,0
0,0,54.82,2,1,82.08,0,0,0,0,63.72,0,0
0,0,81.2,3,3,76.37,0,0,0,0,0,0,92.71
1,58.15,60.46,2,3,68.1,0,0,0,0,58.23,58.46,0
1,67.57,61.5,3,2,59.43,0,0,0,0,0,55.01,58.39
0,0,60.18,2,1,62.19,0,0,0,0,75.7,0,0
1,70.7,56.37,1,4,71.61,0,0,0,0,68.54,66.21,0
0,0,62.27,3,3,62.57,0,0,0,0,72.59,0,0
0,0,67.16,2,4,92.99,0,0,0,0,76.56,0,0
0,0,46.72,1,3,70,0,0,0,0,0,0,57.28
1,44.59,45.55,1,4,56.34,0,0,0,0,46,44.98,0
1,64.85,62.84,2,1,81.2,56.28,0,0,0,0,0,0
1,39.46,78.83,3,3,66.91,0,0,0,0,0,65.44,68.67
1,48.51,57,2,4,70.91,0,0,0,0,48.98,62.39,0
1,79.22,69.24,3,4,69.5,0,0,0,0,0,79.2,84.22
0,0,84.31,3,4,70.68,0,0,0,0,0,96.42,0
1,35.01,56.77,1,1,78.84,0,49.78,0,0,0,0,0
0,0,65.62,1,2,72.38,0,0,0,0,0,0,75.28
0,0,62.57,3,1,59.42,0,0,0,0,71.91,0,0
1,59.77,78.92,3,1,81.17,73.99,0,0,0,0,0,0
0,0,74.64,3,3,71.02,0,0,0,0,0,0,87.75
1,76.21,76.18,3,1,75.21,74.3,0,0,0,0,0,0
0,0,94.96,3,4,71.36,0,0,0,0,100,0,0
0,0,86.29,2,2,59.07,0,0,0,0,95.65,0,0
0,0,69.01,2,1,65.21,0,0,0,0,80.8,0,0
1,68.56,67.98,2,2,59.12,0,0,0,0,62.42,0,60.92
1,83.14,55.51,3,3,52.28,75.61,0,0,0,0,70.81,0
1,59.99,52.86,2,2,71.77,0,0,0,0,54.14,0,56.91
1,65.61,69.5,3,1,67.48,0,76.33,0,0,0,0,0
0,0,57.01,1,4,56.75,0,0,0,0,69.94,0,0
1,48.01,76.25,3,1,60.58,58.27,0,0,0,0,0,0
1,82.67,62.08,1,2,68.15,0,0,0,0,0,81.7,68.08
0,0,64.17,1,2,53.8,0,0,0,0,0,0,73.7
0,0,54.47,1,1,72.52,0,0,0,0,0,0,66.11
1,61.1,91.1,2,1,53.35,84.06,0,0,0,0,0,0
0,0,77.59,3,1,88.44,0,0,0,0,0,91.58,0
1,50.6,62.9,3,1,66.99,0,52.37,0,0,0,0,0
0,0,71.51,2,2,68.62,0,0,0,0,0,83.03,0
1,81.22,83.23,3,1,89.07,89.47,0,0,0,0,0,0
0,0,60.72,1,4,58.64,0,0,0,0,72.39,0,0
1,36.3,89.07,3,2,62.57,0,0,55,54.35,0,0,0
0,0,59.68,2,3,54.74,0,0,0,0,69.94,0,0
1,43.75,68.23,2,4,56.23,0,0,0,0,54.29,49.82,0
1,58.04,53.5,3,1,69.58,0,58.23,0,0,0,0,0
1,81.01,44.61,3,4,66.93,54.42,0,0,0,0,67.28,0
1,50.23,80.1,2,2,74.94,0,0,0,0,72.9,0,55.2
1,67.57,70.86,2,1,56.29,64.24,0,0,0,0,0,0
1,79.55,52.66,1,4,79.02,0,0,0,0,67.74,0,60.45
0,0,53.59,2,4,61.24,0,0,0,0,0,0,63.25
1,57.86,81.45,1,1,80.75,64.28,0,0,0,0,0,0
0,0,68.49,3,1,56.74,0,0,0,0,76.61,0,0
1,41.96,84.31,3,1,65.24,0,65.02,0,0,0,0,0
0,0,76.37,3,4,69.08,0,0,0,0,86.11,0,0
1,56.99,69.33,2,4,72.55,0,0,0,0,60.71,0,62.14
0,0,70.32,1,2,63.52,0,0,0,0,0,79.2,0
1,59.29,64.45,3,3,76.76,0,0,0,0,0,65.64,52.88
0,0,70.98,3,2,62.17,0,0,0,0,0,77.53,0
1,48.23,69.39,2,2,67.39,0,0,0,0,52.17,0,64
0,0,78.38,1,4,68.41,0,0,0,0,0,86.75,0
0,0,68.37,1,1,64.08,0,0,0,0,0,0,76.6
0,0,78.24,1,1,70.63,0,0,0,0,0,90.33,0
1,55.78,79.21,1,3,61.62,60.59,0,0,0,66.93,0,0
0,0,71.81,2,3,76.05,0,0,0,0,0,81,0
1,66.67,56.87,3,4,53.59,54.98,0,0,0,0,0,61.25
1,75.34,68.4,2,4,61.41,0,0,0,0,0,62.45,76.96
1,52.53,50.94,1,2,78.96,0,0,0,0,46.92,42.55,0
1,53.53,57.93,3,3,85.49,62.9,0,0,0,0,0,61.13
0,0,77.3,3,3,69.97,0,0,0,0,88.08,0,0
1,67.95,74.95,1,4,55.18,72.26,0,73.3,0,0,0,0
0,0,69.97,2,2,77.25,0,0,0,0,80.26,0,0
1,54.36,66.98,3,4,91.21,0,0,0,0,0,54.17,61.78
0,0,62.61,3,2,46.81,0,0,0,0,0,70.04,0
1,39.27,64.87,1,2,65.28,0,0,0,0,0,45.89,47.55
1,58.31,79.65,2,3,88.18,0,59.55,0,0,73.72,0,0
0,0,74.77,1,1,64.13,0,0,0,0,0,81.58,0
1,64.43,56.29,1,1,62.97,68.64,0,0,0,0,0,0
1,43.52,71.99,1,3,65.92,0,0,52.82,0,67.41,0,0
1,39,71.4,1,2,71.5,0,49.01,0,0,0,0,62.97
1,62.62,86.49,3,1,58.31,0,81.64,0,0,0,0,0
1,35.21,52.42,1,3,71.99,0,0,0,0,39.89,0,51.9
1,75.99,62.17,1,4,72.42,0,0,0,0,72.74,66.03,0
1,60.96,79.74,2,3,83.35,0,0,0,64.91,61.53,0,0
1,35.89,58.89,2,4,72.44,0,0,0,0,55.66,0,46.27
0,0,93.86,3,4,56.79,0,0,0,0,0,100,0
1,49.14,58.21,3,4,64.73,51.24,0,0,0,0,0,46.76
0,0,70.29,1,2,61.62,0,0,0,0,0,0,79.72
1,37.65,75.6,2,1,64.82,0,56.3,0,0,0,0,0
0,0,78.81,2,4,78.71,0,0,0,0,0,0,90.44
0,0,77.15,2,1,62.75,0,0,0,0,0,87.34,0
0,0,65.38,1,4,59.05,0,0,0,0,0,0,74.01
1,76.92,79.13,2,3,82.78,0,83.66,0,0,0,73.06,0
1,61.57,62.45,3,2,62.26,0,0,0,0,55.41,0,60.99
0,0,64.65,3,3,60.47,0,0,0,0,71.54,0,0
1,54.98,74.57,1,4,85.1,0,74.54,0,0,57.74,0,0
1,46.81,85.1,1,3,77.09,63.58,0,0,0,0,0,64.79
0,0,67.72,1,3,67.87,0,0,0,0,0,75.23,0
1,73.13,61.1,1,2,55.91,0,0,0,0,72.29,72.88,0
0,0,82.1,2,3,65.67,0,0,0,0,91.12,0,0
0,0,57.35,3,4,68.49,0,0,0,0,70.04,0,0
1,65.64,88.38,2,2,55.61,70.3,0,0,82.08,0,0,0
0,0,60.16,2,3,69.32,0,0,0,0,71.05,0,0
1,72.15,76.41,3,2,77.34,0,0,76.92,0,0,0,77.6
1,76.2,79.27,2,4,71.3,87,0,0,0,0,0,81.8
1,76.41,77.85,1,1,70.99,79.82,0,0,0,0,0,0
1,43.59,72.27,2,3,84.4,0,56.48,0,0,0,0,49.74
0,0,70.5,1,3,81.74,0,0,0,0,0,82.52,0
1,76.98,53.47,2,3,77.07,0,0,0,0,74.48,62.74,0
1,34.73,62.19,1,4,48.01,0,0,0,0,53.77,0,41.55
1,52.51,77.25,1,3,79.09,0,0,63.53,66.19,0,0,0
0,0,76.63,2,3,69.65,0,0,0,0,87.41,0,0
0,0,59.62,3,3,80.65,0,0,0,0,0,70.31,0
1,44.81,73.47,3,3,66.68,62.92,0,0,0,0,65.43,0
1,78.76,72.52,2,4,61.74,0,0,75.34,0,83.69,0,0
1,56.48,87.51,2,4,63.7,0,68.5,0,62.64,0,0,0
1,47.05,65.82,1,4,52.86,0,0,0,0,65.95,48.93,0
1,44.47,64.8,2,1,81.24,0,62.31,0,0,0,0,0
0,0,60.77,3,4,83.65,0,0,0,0,0,0,71.43
1,59.83,60.01,2,4,76.94,0,0,0,0,0,50.24,67.43
0,0,73.75,2,2,69.28,0,0,0,0,0,0,83.73
0,0,62.96,3,2,76.51,0,0,0,0,69.5,0,0
1,38.52,80.75,3,1,65.11,0,63.61,0,0,0,0,0
0,0,63.73,3,2,56.54,0,0,0,0,70.35,0,0
1,76.05,85.34,3,4,74.4,0,0,0,0,0,86.39,73.14
0,0,74.18,2,2,63.74,0,0,0,0,0,83.21,0
0,0,72.58,2,1,71.62,0,0,0,0,82.65,0,0
1,43.53,58.5,1,2,59.15,0,0,0,0,46.49,0,55.58
0,0,73.29,3,2,61.47,0,0,0,0,0,85.53,0
1,47.08,70.46,2,4,90.08,0,0,55.81,0,67.58,0,0
1,52.36,76.32,2,2,79.83,0,0,0,63.86,0,0,67.69
1,76.48,64.89,3,3,79.59,79.45,0,0,0,0,0,72.88
1,58.09,55.46,3,4,52.66,0,0,0,0,0,66.4,46.98
1,72.2,72.75,2,2,72.43,0,0,81.22,76.91,0,0,0
1,67.1,71.4,2,4,60.02,0,0,62.56,63.88,0,0,0
0,0,72.44,2,3,62.33,0,0,0,0,81.27,0,0
0,0,80.06,2,2,84.53,0,0,0,0,0,92.68,0
1,56.68,60.6,2,4,85.15,0,0,0,0,0,54.32,65.55
0,0,46.18,3,4,59.51,0,0,0,0,0,55.16,0
0,0,74.75,3,4,60.72,0,0,0,0,0,0,86.57
1,84.44,74.06,1,2,74.48,0,75.32,0,75.04,0,0,0
0,0,65.23,3,1,75.7,0,0,0,0,0,78.14,0
1,55.5,71.71,1,4,67.77,0,63.43,0,0,0,65.19,0
1,44.9,59.52,2,3,65.89,0,0,0,0,0,56.14,56.95
0,0,48.94,2,3,69.96,0,0,0,0,0,59.37,0
1,86.95,53.07,3,3,76.13,76.66,0,0,0,0,70.01,0
1,56.93,70.42,3,3,64.32,0,0,0,0,0,71.24,54.88
1,53.28,83.83,2,2,46.3,0,0,0,61.21,0,0,70.48
1,57.02,66.1,2,3,61.03,0,0,0,0,65.64,59.71,0
0,0,78.14,2,4,59.43,0,0,0,0,86.57,0,0
1,45.52,64.06,2,4,63.24,0,0,0,0,49.05,0,49.12
0,0,69.45,3,4,78.81,0,0,0,0,81.22,0,0
1,53.64,77.97,2,3,68.49,0,0,0,75.15,56.96,0,0
0,0,71.33,3,4,73.31,0,0,0,0,0,81.25,0
0,0,64.58,1,4,75.6,0,0,0,0,0,74.65,0
1,74.82,61.35,2,2,70.9,0,0,0,0,0,66.13,73.3
0,0,69.07,2,4,79.99,0,0,0,0,78.85,0,0
1,48.47,81.82,1,2,54.47,69.46,0,0,0,0,65.66,0
1,42.46,54.29,3,2,68.21,0,0,0,0,0,46.72,50.81
0,0,78.59,1,4,92.1,0,0,0,0,0,89.22,0
0,0,72.84,1,2,82.06,0,0,0,0,0,83.6,0
0,0,60.31,2,1,66.61,0,0,0,0,0,0,72.28
0,0,69.82,3,1,76.18,0,0,0,0,0,82.35,0
1,39.45,67.96,2,2,55.32,0,0,0,0,61.77,0,48.97
0,0,60.52,2,4,53.17,0,0,0,0,0,69.7,0
1,62.75,64.61,3,2,48.82,0,0,0,0,0,57.8,68.22
0,0,57.44,2,4,80.98,0,0,0,0,0,0,67.05
0,0,49.28,2,3,55.46,0,0,0,0,58.06,0,0
1,65.48,71.51,2,2,93.6,0,71.92,71.68,0,0,0,0
0,0,80.44,1,2,67.3,0,0,0,0,0,0,91.16
1,68.82,86.33,3,1,60.54,86.78,0,0,0,0,0,0
0,0,58.89,3,4,58.56,0,0,0,0,69.32,0,0
0,0,91.47,3,1,68.03,0,0,0,0,0,99.75,0
1,29.71,85.26,2,3,83.33,63.97,51.55,0,0,0,0,0
1,45.24,84.23,2,3,70.22,55.1,0,0,0,0,0,57.36
1,57.18,62.14,3,2,72.1,0,0,0,0,0,52.43,62.68
1,67.3,64.38,1,4,78.53,0,0,0,0,70.38,0,72.62
1,58.4,50.62,3,1,53.14,45.11,0,0,0,0,0,0
1,52.6,71.91,3,1,76.66,61.73,0,0,0,0,0,0
1,68.93,66.06,2,4,75.77,0,0,0,0,71.24,74.04,0
0,0,71.62,2,3,72.55,0,0,0,0,0,0,84.68
1,56.52,61.65,2,3,68.07,0,0,0,0,0,66.08,51.26
0,0,76.73,1,1,63.12,0,0,0,0,0,0,89.03
0,0,73.43,2,2,78.81,0,0,0,0,83.69,0,0
1,45.94,58.56,1,1,61.87,52.49,0,0,0,0,0,0
0,0,69.54,3,3,76.29,0,0,0,0,0,0,80.27
0,0,72.85,2,4,86.83,0,0,0,0,0,0,82.6
1,64.99,90.08,3,2,58.14,0,0,0,71.45,0,0,82.91
0,0,70.96,2,1,86.34,0,0,0,0,0,80.13,0
1,67.6,60.6,3,1,75.51,56.13,0,0,0,0,0,0
0,0,66.84,1,4,65.09,0,0,0,0,0,76.9,0
0,0,69.69,3,1,63.53,0,0,0,0,0,0,83.22
1,68.35,68.66,2,4,54.08,0,0,0,0,0,64.94,71.05
0,0,51.59,3,1,75.26,0,0,0,0,61.04,0,0
0,0,66.68,1,3,76.98,0,0,0,0,0,76.91,0
1,57.17,63.07,2,1,65.51,59.1,0,0,0,0,0,0
1,42.36,67.39,3,2,73.03,0,0,0,0,50.09,61.31,0
0,0,91.21,2,3,84.29,0,0,0,0,100,0,0
0,0,61.68,1,3,60.77,0,0,0,0,0,69.14,0
1,59.45,84.38,2,3,74.71,0,0,64.19,0,0,0,72.22
0,0,81.61,3,3,72.72,0,0,0,0,87.47,0,0
1,66.29,76.83,2,2,74.15,0,0,0,62.41,0,69.02,0
1,73.87,70.03,1,1,68.3,72.64,0,0,0,0,0,0
0,0,76.54,1,3,61.41,0,0,0,0,87.75,0,0
1,75.18,65.5,3,4,68.9,64.17,0,0,0,0,61.04,0
1,59.34,64.54,2,1,78.9,0,68.79,0,0,0,0,0
0,0,62.52,2,1,62.14,0,0,0,0,0,0,72.62
1,68.57,72.74,1,4,74.47,74.86,0,0,0,0,69.14,0
0,0,67.9,1,2,75.7,0,0,0,0,0,77.25,0
0,0,67.6,3,1,70.61,0,0,0,0,0,0,78.98
0,0,84.2,1,2,68.47,0,0,0,0,94.44,0,0
1,40.4,62.95,1,3,92.95,0,0,0,0,47.8,0,45.32
0,0,77.35,2,3,81.27,0,0,0,0,0,87.36,0
0,0,64.78,2,1,62.84,0,0,0,0,0,0,72.34
0,0,54.08,3,3,80.7,0,0,0,0,64.91,0,0
0,0,55.74,2,2,75.29,0,0,0,0,67.95,0,0
1,59.48,65.08,3,4,77.26,66.22,0,0,0,0,0,67.95
1,61.09,76.3,3,4,70.24,61.07,0,0,0,0,0,66.54
0,0,76.42,2,4,57.01,0,0,0,0,89.98,0,0
1,54.34,67.59,1,3,46.93,0,0,0,0,0,67.31,65.31
1,72.82,76.18,3,1,60.64,68.7,0,0,0,0,0,0
1,65.14,70.76,2,2,66.84,0,0,0,77.67,66.03,0,0
0,0,67.39,1,3,74.72,0,0,0,0,0,77.27,0
1,96.96,78.55,3,3,63.14,85.52,0,0,0,0,0,94.02
1,62.91,81.88,3,1,57.19,0,66.38,0,0,0,0,0
1,76.98,80.16,3,3,66.07,79.93,0,0,0,0,0,72.23
1,51.59,66.93,2,2,79.66,0,0,0,0,66.47,54.4,0
1,39.56,75.68,1,1,55.98,49.26,0,0,0,0,0,0
0,0,48.71,3,4,65.87,0,0,0,0,59.53,0,0
1,55.98,71.95,1,2,61.37,0,0,67.87,0,71.55,0,0
1,52.55,73.61,2,2,57.22,0,57.84,0,0,0,0,54.27
0,0,71.52,1,3,72.31,0,0,0,0,0,76.67,0
0,0,67.78,1,1,73.38,0,0,0,0,0,0,77.6
0,0,83.05,2,2,32.6,0,0,0,0,0,95.07,0
0,0,69.07,2,3,70.45,0,0,0,0,0,78.83,0
1,53.5,68.6,2,1,64.55,0,60.7,0,0,0,0,0
1,60.57,67.59,3,1,65.64,67.37,0,0,0,0,0,0
1,85.71,80.34,3,2,68.28,0,0,0,78.3,0,79,0
1,48.48,67.08,2,3,84.31,0,0,0,0,0,49.81,59.78
1,71.5,61.66,2,2,67.93,0,0,0,0,0,74.44,72.95
0,0,68.91,2,2,80.79,0,0,0,0,0,81.71,0
1,53.11,87.08,1,1,59.31,60.73,0,0,0,0,0,0
0,0,66.99,1,1,78.32,0,0,0,0,0,79.88,0
0,0,76.16,2,3,72.14,0,0,0,0,0,83.36,0
0,0,67.22,2,1,60.31,0,0,0,0,0,78.26,0
1,59.25,67.23,3,2,69.42,0,0,0,0,58.78,0,71.64
1,47.35,64.39,1,4,70.82,0,0,0,0,52.68,59.07,0
0,0,57.84,3,3,71.09,0,0,0,0,0,68.09,0
0,0,68.9,2,3,91.6,0,0,0,0,79.6,0,0
0,0,77.18,1,2,69.86,0,0,0,0,0,85.8,0
0,0,85.76,1,1,65.37,0,0,0,0,92.74,0,0
0,0,74.42,1,4,88.38,0,0,0,0,0,0,83.59
0,0,61.83,1,3,58.24,0,0,0,0,68.54,0,0
1,68.75,77.46,2,3,91.24,67.38,0,0,0,0,74.51,0
0,0,74.54,3,1,61.64,0,0,0,0,0,0,85.83
0,0,83.98,1,1,61.31,0,0,0,0,0,96.01,0
0,0,90.9,1,1,79.46,0,0,0,0,99.7,0,0
0,0,82.15,3,4,71.53,0,0,0,0,93.51,0,0
0,0,66.07,1,1,69.68,0,0,0,0,77.69,0,0
1,53.71,68.41,1,2,80.61,0,0,0,0,52.56,0,60.93
0,0,81.58,2,1,78.74,0,0,0,0,0,0,92.99
1,67.49,64.92,3,1,86.97,0,58.47,0,0,0,0,0
0,0,68.6,3,3,77.96,0,0,0,0,0,0,78.99
0,0,76.34,3,2,59.89,0,0,0,0,0,91.9,0
1,46.23,80.71,1,4,58.89,0,0,0,0,71.03,0,68.71
0,0,72.23,3,4,74.32,0,0,0,0,0,0,85.42
1,33.38,41.07,2,1,75.53,0,44.29,0,0,0,0,0
1,52.9,73.39,2,4,52.23,0,0,0,62.86,0,56.84,0
1,56.95,66.88,2,3,70.03,0,0,0,0,0,68.05,63.68
1,68.25,60.24,1,3,64.89,0,0,0,0,0,64.63,57.05
1,60.01,70.24,3,2,67.81,0,65.84,0,67.2,0,0,0
1,36.87,81.2,1,4,76.14,49.15,0,49.11,0,0,0,0
0,0,58.7,1,2,66.32,0,0,0,0,70.55,0,0
1,58.22,85.9,3,2,58.55,0,0,0,0,70.97,0,70.53
0,0,79.79,1,4,75.61,0,0,0,0,0,0,90.21
0,0,79.34,3,1,63.24,0,0,0,0,87.33,0,0
1,81.34,61.85,2,2,64.78,0,0,0,0,0,72.84,77.57
1,89.42,67.49,2,1,67.2,0,88.27,0,0,0,0,0
1,58.92,66.17,1,3,79.94,0,0,0,0,0,66.93,61
0,0,70,2,2,70.64,0,0,0,0,79.44,0,0
1,43.82,69.38,3,4,63.95,55.68,0,0,0,0,46.7,0
1,75.92,66.83,2,1,62.52,0,65.02,0,0,0,0,0
0,0,68.22,3,3,55.55,0,0,0,0,0,0,83.94
1,32.92,67.88,2,3,59.86,0,0,0,0,0,47.47,46.09
0,0,72.67,2,1,68.22,0,0,0,0,85.76,0,0
1,52.17,53.48,2,3,56.58,0,0,0,0,0,45.26,50.16
0,0,74.87,3,4,68.11,0,0,0,0,0,0,88.58
1,66.12,86.97,2,2,56.12,70.69,0,0,0,0,0,71.71
0,0,80.73,1,4,63.63,0,0,0,0,0,0,89.29
1,19.2,60.54,2,2,71.41,0,0,0,0,0,33.07,46.53
1,43.55,80.45,1,3,64.13,0,0,0,0,0,52.72,57.75
0,0,92.9,1,1,54.21,0,0,0,0,100,0,0
1,41.67,67.57,1,4,59.92,0,0,0,0,47.9,0,62.62
1,50.21,77.21,2,3,83.93,0,0,0,0,56.93,0,56.69
0,0,92.99,2,2,73.73,0,0,0,0,0,100,0
0,0,80.3,3,2,60.24,0,0,0,0,88.26,0,0
1,61.36,85.51,3,2,78.34,0,0,72.13,0,0,71.04,0
0,0,59.05,1,4,66.14,0,0,0,0,70.78,0,0
1,80.96,72.36,1,1,75.68,0,71.6,0,0,0,0,0
1,82.47,73.92,2,1,50.59,0,79.4,0,0,0,0,0
0,0,75.64,1,1,55.94,0,0,0,0,82.44,0,0
0,0,77.9,3,4,59.92,0,0,0,0,0,0,89.29
1,43.43,71.56,1,1,90.14,48.66,0,0,0,0,0,0
0,0,56.88,1,3,75.92,0,0,0,0,0,68.91,0
1,50.57,80.66,2,4,74.22,0,0,60.95,0,73.71,0,0
0,0,73.79,1,3,73.2,0,0,0,0,82.39,0,0
1,73.48,58.21,2,2,60.88,0,0,0,0,71.52,62.08,0
1,67.66,77.59,3,2,69.24,0,0,0,62.74,0,69.02,0
1,79.71,75.53,1,2,69.1,0,0,79.24,77.17,0,0,0
1,53.56,75.37,3,1,76.18,68.66,0,0,0,0,0,0
1,80.63,67.13,2,4,85.06,0,0,0,0,82.95,0,78.93
1,51.69,86.34,3,3,75.56,61.31,0,0,0,0,64.04,0
1,82.49,75.71,1,2,71.93,0,0,0,80.8,0,0,82.12
0,0,62.1,2,4,70.96,0,0,0,0,72.33,0,0
0,0,54.57,1,3,55.89,0,0,0,0,66.21,0,0
0,0,62.33,3,4,73.74,0,0,0,0,0,0,74.44
1,55.48,46.3,2,1,78.88,0,60.49,0,0,0,0,0
0,0,67.39,1,1,81.9,0,0,0,0,75.85,0,0
0,0,71.29,3,4,71.43,0,0,0,0,0,0,78.46
0,0,57.92,3,4,71.52,0,0,0,0,0,0,68.65
0,0,64.55,2,2,83.1,0,0,0,0,0,75.19,0
1,76.16,85.53,2,1,70.09,85.48,0,0,0,0,0,0
1,56.63,71.07,1,2,63.66,53.88,0,0,68.54,0,0,0
0,0,85.35,1,4,67.14,0,0,0,0,95.35,0,0
1,68.62,68.15,2,3,41.89,0,0,0,0,76.11,77.49,0
1,52.65,68.23,2,3,74.49,0,0,0,0,60.22,0,62.86
1,69.88,48.01,2,4,76,0,0,0,0,49.22,0,66.93
1,51.05,77.29,1,4,49.16,0,59.15,0,0,0,58.22,0
1,56.66,81.01,3,2,44.25,0,0,0,0,66.73,78.04,0
0,0,66.58,2,2,75.04,0,0,0,0,0,77.05,0
1,54.39,66.9,2,1,62.14,0,59.88,0,0,0,0,0
0,0,78.13,2,4,51.76,0,0,0,0,0,82.97,0
1,72.23,62.64,3,2,57.35,0,0,0,0,59.14,0,69.64
0,0,62.18,3,2,61.93,0,0,0,0,0,0,73.51
0,0,73.17,3,1,75.19,0,0,0,0,82.69,0,0
1,50.47,63.94,1,4,64.34,0,0,0,0,59.65,51.41,0
0,0,76.11,1,1,77.96,0,0,0,0,0,0,89.87
1,70.04,60.8,3,3,87.51,66.89,0,0,0,0,0,59.56
0,0,85.1,3,3,94.96,0,0,0,0,95.63,0,0
0,0,76.56,2,1,69.97,0,0,0,0,0,86.18,0
1,57.41,70.66,1,3,80.57,73.35,0,70.47,0,0,0,0
0,0,61.26,2,3,68.65,0,0,0,0,71.15,0,0
1,50.87,59.42,2,3,54.04,0,0,0,0,54.86,0,54.38
0,0,61.03,2,3,69.9,0,0,0,0,72.87,0,0
