data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,nof_infeasibilities,training_duration
newclass,4,3,5,10,sklearn,sklearn,sklearn,438.88435746817,0,0.008164405822754
newclass,4,3,5,10,sklearn,sklearn,sklearn,438.88435746817,0,0.008164405822754
newclass,4,3,5,10,sklearn,sklearn,sklearn,438.88435746817,0,0.002568244934082
newclass,4,3,5,10,sklearn,sklearn,sklearn,438.88435746817,0,0.011721849441528
newclass,4,3,5,10,sklearn,sklearn,sklearn,438.88435746817,0,0.009289026260376
newclass,4,6,5,10,lagrangian,lagrangian,mse,2072.55378746428,0,1212.91302847862
newclass,4,6,5,10,lagrangian,medoid,mse,434.123333333333,0,1252.28632760048
newclass,4,6,5,10,lagrangian,optimal,mse,433.006270162632,0,1195.3227288723
newclass,4,6,5,10,mean,medoid,mse,430.775,0,2.63371109962463
newclass,4,6,5,10,mean,optimal,mse,440.692980679264,0,2.72228574752808
newclass,4,6,5,10,medoid,medoid,mse,415.513333333333,0,73.7078075408936
newclass,4,6,5,10,medoid,optimal,mse,434.443220979221,0,67.1984694004059
newclass,4,6,5,10,optimal,medoid,mse,437.986666666667,0,1072.4343996048
newclass,4,6,5,10,optimal,optimal,mse,441.43024234782,0,996.788617372513
newclass,4,6,5,10,sklearn,sklearn,sklearn,449.82766850397,14,0.002181529998779
newclass,4,6,5,10,sklearn,sklearn,sklearn,449.82766850397,14,0.009032964706421
newclass,4,6,5,10,sklearn,sklearn,sklearn,449.82766850397,14,0.00907564163208
newclass,4,6,5,10,sklearn,sklearn,sklearn,449.82766850397,14,0.002856731414795
newclass,4,9,5,10,lagrangian,lagrangian,mse,2068.76507773491,0,1264.66228795052
newclass,4,9,5,10,lagrangian,medoid,mse,450.63,0,1285.28055882454
newclass,4,9,5,10,lagrangian,optimal,mse,421.377427715334,0,1241.7194583416
newclass,4,9,5,10,mean,medoid,mse,460.878333333333,0,2.89324259757996
newclass,4,9,5,10,mean,optimal,mse,436.469684365613,0,3.01249814033508
newclass,4,9,5,10,medoid,medoid,mse,463.228333333333,0,77.2603867053986
newclass,4,9,5,10,medoid,optimal,mse,454.813156404008,0,77.4147584438324
newclass,4,9,5,10,optimal,medoid,mse,427.081666666667,0,1025.91715788841
newclass,4,9,5,10,optimal,optimal,mse,429.996934373451,0,1129.50147938728
newclass,4,9,5,10,sklearn,sklearn,sklearn,458.555322843702,21,0.002189636230469
newclass,4,9,5,10,sklearn,sklearn,sklearn,458.555322843702,21,0.00467586517334
newclass,4,9,5,10,sklearn,sklearn,sklearn,458.555322843702,21,0.00846791267395
newclass,4,9,5,10,sklearn,sklearn,sklearn,458.555322843702,21,0.009402275085449
newclass,4,12,5,10,lagrangian,lagrangian,mse,2070.3523985956,0,1263.02696990967
newclass,4,12,5,10,lagrangian,medoid,mse,452.621666666667,0,1293.93949985504
newclass,4,12,5,10,lagrangian,optimal,mse,424.230467728336,0,1230.63493227959
newclass,4,12,5,10,mean,medoid,mse,443.985,0,2.79412174224854
newclass,4,12,5,10,mean,optimal,mse,434.420097809316,0,3.06090307235718
newclass,4,12,5,10,medoid,medoid,mse,461.746666666667,0,74.2759943008423
newclass,4,12,5,10,medoid,optimal,mse,461.610583476227,0,76.3135464191437
newclass,4,12,5,10,optimal,medoid,mse,421.785,0,993.490784406662
newclass,4,12,5,10,optimal,optimal,mse,432.841662977259,0,987.24057841301
newclass,4,12,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.002547264099121
newclass,4,12,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.009428262710571
newclass,4,12,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.011186838150025
newclass,4,12,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.003153562545776
newclass,4,15,5,10,lagrangian,lagrangian,mse,2070.3523985956,0,1282.84737753868
newclass,4,15,5,10,lagrangian,medoid,mse,452.621666666667,0,1286.63812971115
newclass,4,15,5,10,lagrangian,optimal,mse,424.230467728336,0,1233.64769268036
newclass,4,15,5,10,mean,medoid,mse,443.985,0,2.84513998031616
newclass,4,15,5,10,mean,optimal,mse,434.420097809316,0,3.07047581672668
newclass,4,15,5,10,medoid,medoid,mse,461.746666666667,0,71.8270933628082
newclass,4,15,5,10,medoid,optimal,mse,461.610583476227,0,74.4285161495209
newclass,4,15,5,10,optimal,medoid,mse,421.785,0,951.401424646378
newclass,4,15,5,10,optimal,optimal,mse,432.841662977259,0,964.723588228226
newclass,4,15,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.001952648162842
newclass,4,15,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.009353876113892
newclass,4,15,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.009344100952148
newclass,4,15,5,10,sklearn,sklearn,sklearn,453.178784307534,20,0.008240461349487
